,0. Disease,1. FullDate,2. Link,3. georss
5071,Q Fever,20230308,https://www.merkur.de/welt/q-fieber-lueneburg-deutschland-seltene-krankheit-breitet-sich-in-deutschland-aus-news-92131429.html?cmp=defrss,52.52437 13.41053
5072,Q Fever,20230308,https://www.hna.de/welt/q-fieber-lueneburg-deutschland-seltene-krankheit-breitet-sich-in-deutschland-aus-news-92131397.html?cmp=defrss,52.52437 13.41053
5073,Q Fever,20230308,https://news.uci.edu/2022/09/26/uci-awarded-13-8-million-federal-contract-to-profile-lipid-nanoparticles/,37.70064 -83.97381
5074,Q Fever,20230307,https://wwwnc.cdc.gov/eid/article/29/4/22-1572_article,48.85341 2.34880
5075,Q Fever,20230307,https://www.mdpi.com/2076-0817/12/3/421,38.71667 -9.13333
5076,Q Fever,20230307,https://hal.science/hal-04017450v1,30.85000 72.31667
5077,Q Fever,20230307,https://www.mdpi.com/2076-2615/13/6/962,32.88743 13.18733
5078,Q Fever,20230306,https://www.agroklub.com/stocarstvo/divlje-koze-zarazene-q-groznicom-haraju-nasim-otokom/83847/,46.80000 16.10000
5079,Q Fever,20230306,https://www.scienzainrete.it/articolo/tutti-colpi-di-scena-della-serie-idrossiclorochina/simonetta-pagliani/2020-06-07,23.50000 113.25000
5080,Q Fever,20230304,https://www.merkur.de/welt/niedersachsen-q-fieber-symptome-behandlung-vorkommen-krankheit-virus-bakterium-92121384.html?cmp=defrss,53.25090 10.41409
5081,Q Fever,20230304,http://www.fr.de/panorama/niedersachsen-lueneburg-q-fieber-symptome-vorkommen-krankheit-virus-bakterium-92123621.html,53.25090 10.41409
5082,Q Fever,20230304,https://www.hna.de/welt/niedersachsen-lueneburg-q-fieber-symptome-vorkommen-krankheit-virus-bakterium-92121380.html?cmp=defrss,53.25090 10.41409
5083,Hepatitis A,20230331,https://www.larepublica.net/noticia/donde-esta-el-bano-kimberly-clark-llama-a-la-reflexion-sobre-el-desafio-del-saneamiento-basico-en-latinoamerica,-1.39699 -78.42289
5084,Hepatitis A,20230331,https://www.foodpoisonjournal.com/food-poisoning-information/marler-clark-retained-in-hepatitis-a-outbreak-linked-to-strawberries/,32.71571 -117.16472
5085,Hepatitis A,20230331,https://www.foodpoisonjournal.com/food-poisoning-information/mystery-salmonella-outbreak-added-to-another-mystery-salmonella-outbreak-by-fda/,41.76371 -72.68509
5086,Hepatitis A,20230330,https://www.semana.com/vida-moderna/articulo/que-le-hace-al-higado-el-consumo-de-manzana/202312/,35.72127 -77.91554
5087,Hepatitis A,20230330,https://www.ctvnews.ca/health/research-points-to-common-infections-as-cause-of-liver-disease-outbreak-in-kids-1.6336201,40.71427 -74.00597
5088,Hepatitis A,20230330,https://www.archyde.com/a-lead-in-the-mystery-of-sudden-childhood-hepatitis/,56.00000 -4.00000
5089,Hepatitis A,20230330,http://digitalesiciliana.com/2023/03/31/previsioni-di-mercato-proteina-di-soia-organica-2023-2029/,39.90750 116.39723
5090,Hepatitis A,20230330,https://www.knack.be/nieuws/gezondheid/wetenschappers-vinden-verklaring-voor-mysterieuze-leverziekte-bij-kinderen/,50.85045 4.34878
5091,Hepatitis A,20230330,https://california18.com/hepatitis-cases-in-children-possible-cause-found/9904062023/,38.89511 -77.03637
5092,Hepatitis A,20230330,https://www.chiangraitimes.com/tourism/thailand-tourism-and-post-covid-19-health-tips-a-comprehensive-guide/,13.75398 100.50144
5093,Hepatitis A,20230330,https://www.elperiodico.com/es/sociedad/vacuna-hipra-covid-espana-diferencias-sh/index.html&amp;utm_medium=feed&amp;utm_campaign=societat,41.98311 2.82493
5094,Hepatitis A,20230330,"https://www.br.de/nachrichten/deutschland-welt/mysterioese-hepatitis-erkrankungen-bei-kindern,T4mWjbI",51.50853 -0.12574
5095,Hepatitis A,20230330,https://www.diaridegirona.cat/salut/2023/03/30/diferencia-vacuna-hipra-covid-19-85399656.html,40.41650 -3.70256
5096,Hepatitis A,20230330,https://www.tellerreport.com/life/2023-03-30-europe-gives-green-light-to-spanish-covid-vaccine--hipra--but-only-as-rna-booster-dose.HkxKHZ7m-2.html,-33.45694 -70.64827
5097,Hepatitis A,20230330,https://www.biobiochile.cl/noticias/salud-y-bienestar/cuerpo/2023/03/30/que-es-la-neutropenia-la-enfermedad-que-afecta-a-cecilia-bolocco.shtml,32.79200 -115.56305
5098,Hepatitis A,20230330,https://www.elmundo.es/ciencia-y-salud/salud/2023/03/30/642598ae21efa0b9738b4597.html,-33.45694 -70.64827
5099,Hepatitis A,20230330,https://www.elperiodico.com/es/sociedad/vacuna-hipra-covid-espana-diferencias-sh/index.html,41.98311 2.82493
5100,Hepatitis A,20230330,https://www.immedicohospitalario.es/noticia/38201/expertos-aconsejan-facilitar-la-prep-y-flexibilizar-el-seguimiento-del.html,41.45004 2.24741
5101,Hepatitis A,20230330,https://www.elespanol.com/ciencia/20230330/ema-luz-verde-vacuna-espanola-hipra-covid-19/752424786_0.html,40.41650 -3.70256
5102,Hepatitis A,20230330,https://ma7.sk/tajaink/tovabbra-terjedoben-a-sargasag-szepsiben,48.71395 21.25808
5103,Hepatitis A,20230330,https://www.consalud.es/pacientes/gesida-recomienda-facilitar-prep-cualquier-persona-beneficiarse_128288_102.html,41.45004 2.24741
5104,Hepatitis A,20230330,https://ujszo.com/regio/szepsi-koordinaljak-a-sargasag-terjedesenek-megakadalyozasara-tett-lepeseket,48.61428 20.99957
5105,Hepatitis A,20230330,https://ujszo.com/regio/erika-elvesztette-ferjet-majd-az-orkan-ereju-szel-osszerombolta-a-hazat,48.61428 20.99957
5106,Hepatitis A,20230330,https://www.esr.cri.nz/our-people/our-science-team/jackie-wright/,-41.28664 174.77557
5107,Hepatitis A,20230330,https://www.foodsafetynews.com/2023/03/fda-announces-new-salmonella-outbreak-other-investigations-continue/,41.76371 -72.68509
5108,Hepatitis A,20230329,https://ultimasnoticias.com.ve/noticias/general/advierten-que-existe-evidencia-de-actividad-biologica-de-eeuu-en-ucrania/,50.45466 30.52380
5109,Hepatitis A,20230329,https://nuevoperiodico.com/en-ucrania-se-informaron-brotes-infecciosos-cerca-de-algunos-institutos/,50.45466 30.52380
5110,Hepatitis A,20230329,https://www.plenglish.com/news/2023/03/29/russia-warns-about-u-s-biological-activities/,55.75222 37.61556
5111,Hepatitis A,20230329,https://www.healthvermont.gov/disease-control/hiv-std-hepatitis-community-resources/syringe-service-programs,37.47031 -96.26361
5112,Hepatitis A,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis-resources-health-care-professionals,44.00034 -72.74983
5113,Hepatitis A,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis,45.96028 14.52889
5114,Hepatitis A,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis-b,50.50301 13.63617
5115,Hepatitis A,20230329,http://www.sierramaestra.cu/index.php/internacionales/item/5315-advierte-rusia-sobre-actividades-biologicas-de-estados-unidos,55.75222 37.61556
5116,Hepatitis A,20230329,https://www.openpr.com/news/2993593/pediatric-vaccines-market-segmentations-competitive,41.85003 -87.65005
5117,Hepatitis A,20230329,https://www.prensa-latina.cu/2023/03/29/advierte-rusia-sobre-actividades-biologicas-de-estados-unidos,55.75222 37.61556
5118,Hepatitis A,20230329,https://parameter.sk/megugrott-hepatitis-fertozottek-szama-szlovakiaban-bizonyos-regiokban-mar-jarvany-van,48.71395 21.25808
5119,Hepatitis A,20230329,https://parameter.sk/megugrott-hepatitis-fertozottek-szama-szlovakiaban-bizonyos-regiokban-mar-jarvany-van,48.71395 21.25808
5120,Hepatitis A,20230329,https://ma7.sk/tajaink/terjed-a-sargasag-az-ev-eleje-ota-302-hepatitis-a-fertozest-regisztraltak,48.71395 21.25808
5121,Hepatitis A,20230329,https://ujszo.com/kozelet/az-ev-eleje-ota-302-hepatitis-a-fertozest-regisztraltak,48.71395 21.25808
5122,Hepatitis A,20230329,https://www.bumm.sk/belfold/2023/03/29/jelentosen-novekedett-a-hepatitis-a-fertozottek-szama,48.71395 21.25808
5123,Hepatitis A,20230329,https://moderndiplomacy.eu/2023/03/29/pakistans-priority-ranking-of-sdgs/,33.72148 73.04329
5124,Hepatitis A,20230329,https://www.lindependant.fr/2023/03/29/guerre-en-ukraine-nouvelle-accusation-du-kremlin-la-russie-disposerait-de-preuves-irrefutables-que-les-etats-unis-testent-des-armes-biologiques-sur-le-territoire-ukrainien-11097228.php,50.45466 30.52380
5125,Hepatitis A,20230329,https://rg.ru/2023/03/29/nikolaj-patrushev-ukraina-i-riad-byvshih-respublik-sssr-stali-poligonom-dlia-ispytaniia-biologicheskogo-oruzhiia-ssha.html,50.45466 30.52380
5126,Hepatitis A,20230329,https://dailytimes.com.pk/1078317/scarcity-of-safe-drinking-water-in-balochistan/,30.18414 67.00141
5127,Hepatitis A,20230329,https://www.upi.com/Top_News/US/2023/03/28/supply-chain-vulnerable-baby-formula-shortage-FDA-testify/9391680041439/,38.89511 -77.03637
5128,Hepatitis A,20230329,https://www.upi.com/Top_News/US/2023/03/28/supply-chain-vulnerable-baby-formula-shortage-FDA-testify/9391680041439/,38.89511 -77.03637
5129,Hepatitis A,20230329,https://prensa.ec/2023/03/28/donde-esta-el-bano-una-iniciativa-que-visibiliza-la-ausencia-de-banos-dignos-y-concientiza-sobre-el-saneamiento-basico-en-america-latina/,40.38897 -3.74569
5130,Hepatitis A,20230328,https://www.sciencedirect.com/science/article/pii/S1567134823000266?dgcid=rss_sd_all,-33.45694 -70.64827
5131,Hepatitis A,20230328,https://www.record.pt/modalidades/surf/detalhe/anunciado-heat-draw-para-bells-beach-sem-teresa-bonvalot,46.91807 -104.00437
5132,Hepatitis A,20230328,https://noticiasibo.com/2023/03/28/donde-esta-el-bano-kimberly-clark-llama-a-la-reflexion-sobre-el-desafio-del-saneamiento-basico-en-latinoamerica/,-1.39699 -78.42289
5133,Hepatitis A,20230328,https://www.inform.kz/ru/rost-zabolevaemosti-orvi-i-grippom-otmechayut-v-kostanayskoy-oblasti_a4050608,16.86968 99.12898
5134,Hepatitis A,20230328,https://www.inquirer.com/health/chop-childrens-hospital-philadelphia-pediatric-research-history-20230328.html,39.95238 -75.16362
5135,Hepatitis A,20230328,https://almanews.bg/2017/08/22/oshte-23-ma-zaboleli-ot-hepatit-a-v-loveshka-oblast/,43.20000 24.16667
5136,Hepatitis A,20230328,https://www.latestly.com/agency-news/health-news-research-might-speed-identification-of-individuals-who-require-liver-transplants-5003549.html,50.50301 13.63617
5137,Hepatitis A,20230328,https://www.aninews.in/news/health/research-might-speed-identification-of-individuals-who-require-liver-transplants20230328190752/,50.50301 13.63617
5138,Hepatitis A,20230328,https://www.mdpi.com/2079-6382/12/4/665,16.27167 -0.04472
5139,Hepatitis A,20230328,https://www.surinenglish.com/spain/spains-covid-vaccine-set-get-ema-green-20230328130606-nt.html,40.41650 -3.70256
5140,Hepatitis A,20230328,https://www.independent.co.ug/how-droughts-in-the-horn-of-africa-bring-disease-to-the-population/,9.02497 38.74689
5141,Hepatitis A,20230328,https://www.immedicohospitalario.es/noticia/38120/impulso-a-la-identificacion-de-pacientes-que-necesitan-un-trasplante.html,18.38078 -65.95739
5142,Hepatitis A,20230328,https://newsinamerica.com/pdcc/gerenciales/2023/kimberly-clark-llama-a-la-reflexion-sobre-el-desafio-del-saneamiento-basico-en-latinoamerica/,-1.39699 -78.42289
5143,Hepatitis A,20230328,https://www.futurity.org/liver-transplant-protein-liver-failure-2896462/,50.50301 13.63617
5144,Hepatitis A,20230328,https://www.notiulti.com/prueba-ayuda-a-predecir-quien-morira-sin-trasplante-de-higado/,52.16045 -0.70312
5145,Hepatitis A,20230327,https://www.semana.com/vida-moderna/articulo/tres-maneras-naturales-para-regenerar-el-higado-y-sanarlo-en-casa/202325/,38.89511 -77.03637
5146,Hepatitis A,20230327,https://www.sandiegouniontribune.com/en-espanol/noticias/ut-espanol/articulo/2023-03-27/grupos-de-balboa-park-se-oponen-al-albergue-para-personas-sin-techo-dicen-que-seria-una-violacion-de-varias-normas,39.75554 -105.22110
5147,Hepatitis A,20230327,https://medicalxpress.com/news/2023-03-identification-patients-liver-transplants.html,50.50301 13.63617
5148,Hepatitis A,20230327,https://novini247.com/tag/детски-хепатит.html,-34.61315 -58.37723
5149,Hepatitis A,20230327,https://www.eurekalert.org/news-releases/983876,50.50301 13.63617
5150,Hepatitis A,20230327,https://www.sandiegouniontribune.com/opinion/commentary/story/2023-03-27/opinion-san-diego-mayor-todd-gloria-end-homlessness-encampments,32.71571 -117.16472
5151,Hepatitis A,20230327,https://www.irishmirror.ie/news/irish-news/meat-juice-sweets-food-recalled-29557519,53.33306 -6.24889
5152,Hepatitis A,20230327,https://mediaindonesia.com/humaniora/568811/ternyata-orang-dewasa-juga-penting-untuk-dapat-imunisasi,-6.21462 106.84513
5153,Hepatitis A,20230326,https://www.chesterstandard.co.uk/news/23413288.asda-aldi-waitrose-do-not-eat-warnings-recalls/,53.34061 -1.28162
5154,Hepatitis A,20230326,https://www.notiulti.com/sanidad-exterior-suministro-1-800-vacunas-a-viajeros-internacionales/,42.43100 -8.64435
5155,Hepatitis A,20230326,https://todayheadline.co/asda-aldi-waitrose-and-more-do-not-eat-warnings-and-recalls/,53.34061 -1.28162
5156,Hepatitis A,20230325,https://novini247.com/tag/ирина-гайтаневска.html,42.69751 23.32415
5157,Hepatitis A,20230325,https://novini247.com/tag/контрол-още.html,42.50606 27.46781
5158,Hepatitis A,20230325,https://www.ecuavisa.com/noticias/ecuador/cuidado-con-el-agua-estancada-los-peligros-ocultos-de-nadar-o-moverse-en-medio-los-charcos-que-dejan-las-lluvias-AJ4759736,-0.22985 -78.52495
5159,Hepatitis A,20230325,https://saharareporters.com/2023/03/25/totalenergies-oil-pollution-causing-deaths-nigerian-state-host-communities-forced-engage,5.54435 6.76090
5160,Hepatitis A,20230325,https://www.newsandstar.co.uk/news/23412333.asda-aldi-waitrose-do-not-eat-warnings-recalls/,53.34061 -1.28162
5161,Hepatitis A,20230325,https://www.focustechnica.com/unlock-the-full-potential-of-vaccines-the-surprising-power-of-sleep/,41.85003 -87.65005
5162,Hepatitis A,20230325,https://www.archyde.com/tag/so-what/,48.85341 2.34880
5163,Hepatitis A,20230325,https://scitechdaily.com/unlock-the-full-potential-of-vaccines-the-surprising-power-of-sleep/,41.85003 -87.65005
5164,Hepatitis A,20230325,https://www.dailyecho.co.uk/news/23411914.asda-aldi-waitrose-do-not-eat-warnings-recalls/,53.34061 -1.28162
5165,Hepatitis A,20230325,https://www.eadt.co.uk/news/23410472.asda-aldi-waitrose-do-not-eat-warnings-recalls/,53.34061 -1.28162
5166,Hepatitis A,20230325,https://www.salisburyjournal.co.uk/news/23411215.asda-aldi-waitrose-do-not-eat-warnings-recalls/?ref=rss,53.34061 -1.28162
5167,Hepatitis C,20230331,https://thanhnien.vn/nu-sinh-viet-dat-hoc-bong-9-truong-dai-hoc-my-18523033021510177.htm,21.02450 105.84117
5168,Hepatitis C,20230331,https://gacetamedica.com/investigacion/gesida-actualiza-la-guia-de-recomendaciones-para-facilitar-el-prep-como-herramienta-de-prevencion-del-vih/,39.03454 1.56527
5169,Hepatitis C,20230331,https://thanhnien.vn/thach-thuc-cua-bong-chuyen-viet-nam-tai-sea-games-32-185230330231058353.htm,21.02450 105.84117
5170,Hepatitis C,20230331,https://www.researchsquare.com/article/rs-2650812/v1,46.20222 6.14569
5171,Hepatitis C,20230331,https://www.dailyhealthindustry.it/farmaci-il-punto-di-vista-dei-5-stelle-ID1852.html,44.31680 8.16639
5172,Hepatitis C,20230330,https://www.semana.com/vida-moderna/articulo/que-le-hace-al-higado-el-consumo-de-manzana/202312/,35.72127 -77.91554
5173,Hepatitis C,20230330,https://madridpress.com/art/319329/forbes-incluye-a-escudero-entre-los-25-personajes-mas-influyentes-en-la-sanidad-en-espana,40.41650 -3.70256
5174,Hepatitis C,20230330,https://www.eluniverso.com/entretenimiento/gente/acusan-a-thalia-de-romper-el-matrimonio-de-alfredo-diaz-ordaz-cuando-ella-iniciaba-su-carrera-nota/,19.42847 -99.12766
5175,Hepatitis C,20230330,"https://english.ahram.org.eg/NewsContent/1/1236/492662/Egypt/Health/,-undergo-expanded-premarriage-medical-exams-since.aspx",30.06263 31.24967
5176,Hepatitis C,20230330,https://www.emcdda.europa.eu/activities/promoting-hcv-hepatitis-c-virus-testing-and-linkage-care-drugs-services_en,49.61167 6.13000
5177,Hepatitis C,20230330,https://www.independent.co.ug/winning-the-cancer-war-in-sub-saharan-africa/,9.05785 7.49508
5178,Hepatitis C,20230330,http://www.lemauricien.com/le-mauricien/adoption-du-hiv-and-aids-amendment-bill-lauto-depistage-du-vih-introduit-de-meme-que-des-paraphernalia-kits/547375/,-20.16194 57.49889
5179,Hepatitis C,20230330,https://www.semana.com/vida-moderna/articulo/estos-son-los-efectos-del-consumo-de-curcuma-al-higado/202346/,40.41650 -3.70256
5180,Hepatitis C,20230330,https://www.heraldscotland.com/news/23422359.child-hepatitis-outbreak-due-aav2-virus-genes/?ref=rss,38.89511 -77.03637
5181,Hepatitis C,20230330,https://www.bangordailynews.com/2023/03/30/opinion/opinion-contributor/hepatitis-c-care-homeless/,44.80118 -68.77781
5182,Hepatitis C,20230330,https://www.immedicohospitalario.es/noticia/38201/expertos-aconsejan-facilitar-la-prep-y-flexibilizar-el-seguimiento-del.html,41.45004 2.24741
5183,Hepatitis C,20230330,https://www.consalud.es/profesionales/forbes-publica-lista-personajes-influyentes-sanidad_128276_102.html,40.41650 -3.70256
5184,Hepatitis C,20230330,https://www.consalud.es/politica/enrique-ruiz-escudero-entre-politicos-mas-influyentes-sanidad-espanola_128287_102.html,40.41650 -3.70256
5185,Hepatitis C,20230330,https://www.dailyhealthindustry.it/tag/gran-bretagna,48.16667 -2.83333
5186,Hepatitis C,20230330,https://www.openpr.com/news/2994939/virus-like-particles-market-2023-segmentation-analyst,24.47979 118.08187
5187,Hepatitis C,20230330,https://markets.businessinsider.com/news/stocks/noble-financial-sticks-to-their-buy-rating-for-cocrystal-pharma-cocp-1032203380,10.06069 -2.50192
5188,Hepatitis C,20230330,https://www.marketscreener.com/quote/stock/GILEAD-SCIENCES-INC-4876/news/Explicit-Disclosure-Fails-The-Written-Description-Requirement-43382217/,42.69751 23.32415
5189,Hepatitis C,20230330,https://www.consalud.es/pacientes/gesida-recomienda-facilitar-prep-cualquier-persona-beneficiarse_128288_102.html,41.45004 2.24741
5190,Hepatitis C,20230330,https://www.streetinsider.com/SEC+Filings/Form+20-F+Can-Fite+BioPharma+Ltd.+For%3A+Dec+31/21439503.html,38.89511 -77.03637
5191,Hepatitis C,20230330,https://www.alimente.elconfidencial.com/bienestar/2023-03-30/25-mas-influyentes-en-sanidad-espanola-forbes_3602611/,40.41650 -3.70256
5192,Hepatitis C,20230330,https://www.diarioabierto.es/654268/forbes-publica-la-lista-de-los-25-personajes-mas-influyentes-en-la-sanidad-en-espana,40.41650 -3.70256
5193,Hepatitis C,20230330,https://www.diariosigloxxi.com/texto-ep/mostrar/20230330130716/gesida-propone-aplicar-profilaxis-pre-exposicion-frente-vih-tambien-personas-diagnosticadas-hepatitis-c,39.03454 1.56527
5194,Hepatitis C,20230330,https://medicalxpress.com/news/2023-03-generation-opioid-epidemic-youth-polysubstance.html,38.89511 -77.03637
5195,Hepatitis C,20230330,https://www.redaccionmedica.com/secciones/sanidad-hoy/estas-son-las-25-personas-mas-influyentes-en-la-sanidad-espanola-5839,40.41650 -3.70256
5196,Hepatitis C,20230330,https://www.infosalus.com/asistencia/noticia-gesida-propone-aplicar-profilaxis-pre-exposicion-frente-vih-tambien-personas-diagnosticadas-hepatitis-20230330130716.html,39.03454 1.56527
5197,Hepatitis C,20230330,https://www.mondaq.com:443/Article/1299206,38.89511 -77.03637
5198,Hepatitis C,20230330,https://www.marketscreener.com/quote/stock/GSK-PLC-9590199/news/Medicines-Patent-Pool-signs-sublicences-with-Aurobindo-Cipla-and-Viatris-to-produce-generic-version-43378840/,28.63576 77.22445
5199,Hepatitis C,20230330,https://www.kn-online.de/schleswig-holstein/sexuell-uebertragbare-krankheiten-so-helfen-zwei-expertinnen-aus-kiel-TMMDN2AYCJHRJBXFME5JOLJLTM.html,54.32133 10.13489
5200,Hepatitis C,20230330,https://www.financialexpress.com/healthcare/covid-19/pfizers-covid-19-drug-paxlovid-is-less-effective-against-viral-infection/3027085/,35.68950 139.69171
5201,Hepatitis C,20230330,https://www.diariosigloxxi.com/texto-ep/mostrar/20230330102958/forbes-publica-lista-25-personajes-influyentes-sanidad-espana,41.38879 2.15899
5202,Hepatitis C,20230330,https://www.infosalus.com/asistencia/noticia-forbes-publica-lista-25-personajes-mas-influyentes-sanidad-espana-20230330102958.html,41.38879 2.15899
5203,Hepatitis C,20230330,https://timesofindia.indiatimes.com/india/evidence-of-viral-resistance-to-covid-19-drug-paxlovid-found/articleshow/99111009.cms,35.68950 139.69171
5204,Hepatitis C,20230330,https://www.mdpi.com/2077-0383/12/7/2602,25.04776 121.53185
5205,Hepatitis C,20230330,https://www.marketscreener.com/quote/stock/GSK-PLC-9590199/news/GSK-Medicines-Patent-Pool-signs-sublicences-with-Aurobindo-Cipla-and-Viatris-to-produce-generic-v-43376498/,28.63576 77.22445
5206,Hepatitis C,20230330,https://www.mdpi.com/1422-0067/24/7/6471,50.50301 13.63617
5207,Hepatitis C,20230330,https://www.archyde.com/news-the-screening-days-will-be-repeated-news/,2.75000 11.58333
5208,Hepatitis C,20230330,https://www.archyde.com/screening-days-are-repeated-unsertirol24/,2.75000 11.58333
5209,Hepatitis C,20230330,https://dantri.com.vn/the-thao/boc-tham-bong-da-nam-sea-games-32-u22-viet-nam-de-gap-thai-lan-20230330100811345.htm,21.02450 105.84117
5210,Hepatitis C,20230330,https://thanhnien.vn/campuchia-cong-bo-ngay-boc-tham-chia-bang-mon-bong-da-nam-nu-sea-games-32-185230330084414706.htm,17.96667 102.60000
5211,Hepatitis C,20230330,https://www.researchsquare.com/article/rs-2738732/v1,39.90750 116.39723
5212,Hepatitis C,20230330,http://digitalesiciliana.com/2023/03/30/rapporto-sul-mercato-globale-termostati-bimetali-a-scatto-e-interruttori-termici-2023-2029/,39.90750 116.39723
5213,Hepatitis C,20230329,https://tuoitre.vn/tuyen-vovinam-campuhia-vuot-viet-nam-o-giai-tien-sea-games-32-20230329212147781.htm,21.02450 105.84117
5214,Hepatitis C,20230329,http://digitalesiciliana.com/2023/03/30/previsioni-di-mercato-packaging-farmaceutico-e-cosmetici-anti-banco-2023-2029/,39.90750 116.39723
5215,Hepatitis C,20230329,https://www.sciencedirect.com/journal/medical-clinics-of-north-america/vol/107/issue/3,17.38405 78.45636
5216,Hepatitis C,20230329,http://digitalesiciliana.com/2023/03/30/rapporto-di-ricerca-sulle-dimensioni-di-mercato-di-sospensioni-a-balestra-automotive-2023-per-produttori-regioni-dinamiche-di-mercato-tipo-e-applicazione-e-previsioni-fino-al-2029/,38.89511 -77.03637
5217,Hepatitis C,20230329,https://medicalxpress.com/news/2023-03-evidence-resistance-covid-drugs.html,35.68950 139.69171
5218,Hepatitis C,20230329,https://buffalonews.com/opinion/another-voice-changes-to-new-yorks-medicaid-pharmacy-benefit-are-essential/article_ee874b6a-ce2f-11ed-890d-a72b86b5b94d.html,40.71427 -74.00597
5219,Hepatitis C,20230329,https://www.eurekalert.org/news-releases/984435,35.68950 139.69171
5220,Hepatitis C,20230329,https://noticiasdosorraia.sapo.pt/hospital-de-santarem-preve-investimentos-de-22-milhoes-de-euros-de-2023-a-2025/,39.23333 -8.68333
5221,Hepatitis C,20230329,http://digitalesiciliana.com/2023/03/29/ricerca-di-mercato-servizio-di-ricetta-sul-volume-delle-vendite-portata-futura-progresso-tecnologico-durante-il-periodo-di-previsione-dal-2023-al-2029/,40.71612 14.94010
5222,Hepatitis C,20230329,https://www.infobae.com/mexico/2023/03/29/solo-el-25-del-fentanilo-que-se-consume-en-eeuu-llega-desde-mexico-amlo/,19.36667 -99.66667
5223,Hepatitis C,20230329,https://www.dailyhealthindustry.it/gran-bretagna-al-via-inchiesta-su-caso-sangue-infetto-ID6727.html,48.16667 -2.83333
5224,Hepatitis C,20230329,https://www.zazoom.it/2023-03-29/i-pazienti-screening-neonatale-per-lisosomiali-e-vera-svolta-3/12644187/,41.89193 12.51133
5225,Hepatitis C,20230329,https://www.altoadige.it/cronaca/screening-days-contro-l-epatite-c-il-14-e-15-aprile-si-replica-1.3460037,44.10863 8.00215
5226,Hepatitis C,20230329,https://noticiasambientales.com/ciencia/cientificos-identifican-sustancias-que-pueden-servir-para-tratar-el-zika/,28.75054 -82.50010
5227,Hepatitis C,20230329,https://www.healthvermont.gov/about/vision/health-equity,43.38621 -79.83713
5228,Hepatitis C,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis,45.96028 14.52889
5229,Hepatitis C,20230329,https://www.healthvermont.gov/disease-control/hiv-std-hepatitis-community-resources/syringe-service-programs,37.47031 -96.26361
5230,Hepatitis C,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis-c-resources-health-care-professionals,50.50301 13.63617
5231,Hepatitis C,20230329,https://www.healthvermont.gov/disease-control/hepatitis/hepatitis-c,50.50301 13.63617
5232,Hepatitis C,20230329,https://www.stol.it/artikel/chronik/die-screening-days-fuer-hepatitis-c-werden-wiederholt,42.46117 12.38635
5233,Hepatitis C,20230329,https://www.dailyhealthindustry.it/msd-problemi-per-il-lancio-di-zepatier-in-europa-ID983.html,38.89511 -77.03637
5234,Hepatitis C,20230329,https://www.globenewswire.com/news-release/2023/03/29/2636713/0/en/TripleBlind-Announces-Collaboration-with-Two-University-of-Texas-Health-Related-Institutions-to-Advance-Public-Health-Cancer-Prevention.html,29.42412 -98.49363
5235,Hepatitis C,20230329,https://www.marketscreener.com/quote/stock/COCRYSTAL-PHARMA-INC-44548736/news/COCRYSTAL-PHARMA-INC-Management-s-Discussion-and-Analysis-of-Financial-Condition-and-Results-of-O-43368779/,51.50853 -0.12574
5236,Hepatitis C,20230329,https://actualidadriojabaja.com/tres-tesis-doctorales-medicas-premiadas-por-el-colegio-de-medicos-de-la-rioja/,-29.41105 -66.85067
5237,Hepatitis C,20230329,"https://english.ahram.org.eg/NewsContent/1/1236/492662/Egypt/Health/-,-people-undergo-new-premarriage-medical-tests-in.aspx",30.06263 31.24967
5238,Hepatitis C,20230329,https://pronewsdobrich.bg/kampaniya-„sedmitsa-na-zdraveto“-shte-se-provede-ot-3-do-7-april-v-dobrich-p313212,43.56667 27.83333
5239,Hepatitis C,20230329,https://www.thehindu.com/sci-tech/science/rna-viruses-polymerase-proofreading-recombination-vaccines/article66664021.ece,50.50301 13.63617
5240,Hepatitis C,20230329,https://www.medicosypacientes.com/articulo/tres-tesis-doctorales-medicas-premiadas-por-el-colegio-de-medicos-de-la-rioja,-29.41105 -66.85067
5241,Hepatitis C,20230329,https://www.laopiniondemurcia.es/sucesos/tribunales/2023/03/29/hospital-murcia-pasa-alto-hepatitis-85332033.html,37.98704 -1.13004
5242,Hepatitis C,20230329,https://www.laverdad.es/murcia/sms-debera-indemnizar-paciente-retraso-diagnosticar-infeccion-20230329104543-nt.html,37.98704 -1.13004
5243,Hepatitis C,20230329,https://www.berliner-zeitung.de/gesundheit-oekologie/schwule-maenner-sollen-beim-blutspenden-nicht-mehr-diskriminiert-werden-warum-erst-jetzt-hiv-und-aids-ist-kein-krankheit-von-homosexuellen-und-lgbti-li.332326,48.20849 16.37208
5244,Hepatitis C,20230329,https://background.tagesspiegel.de/newsletter/3cJqTM04Dci6JJLff8AHQo,48.20849 16.37208
5245,Hepatitis C,20230329,https://www.archyde.com/hcv-martigny-will-travel-to-thun-to-play-for-the-title/,46.75118 7.62166
